id	sentence	class	entity	nation	valence	commentary	source
281	Es war der offenbare Zweck seines Buches, den Einfluß der französischen Gesinnung und Sitten auf die höheren Stände in seinem Vaterlande durch seine beleuchtende Darstellung zu schwächen, indem er den mehr auf Manieren als auf Grundsätze gerichteten Geist der Franzosen, jenen Esprit, der nur im äußerlichen, in der augenblicklichen Gegenwart, in der Bagatelle lebt, jene die Geradheit und Wahrhaftigkeit untergrabende Politesse, die falsche Stellung des zu keck hervortretenden weiblichen Geschlechtes, die Verirrungen der Mode und die Leichtfertigkeit der beliebtesten französischen Schriftsteller jener Zeit schildert, und somit ein bedeutender Stimmführer der damaligen Reaktion des Volksgeistes gegen französische Einflüsse wurde.	1.0	französisch	FRA	-1.0		1861_-_Mörikofer2_CAB.txt
5868	Nach seinem Tode brachen ungünstige Jahrzehnte über St_Gallen herein.	1.0	St_Gallen	CHE	-2.0		1892_-_Bächtold_CAB.txt
17278	Wie in der Marinlegende die Erzählung mit besonderer Liebe auf Christi Kinderleben weilt, so hat ein unbekannter Dichter des vierzehnten Jahrhunderts, der vielleicht aus der Gegend von Schaffhausen stammt, eine anmutige Weihnachtslegende von einem zwölfjährigen Mönchlein erzählt.	1.0	Schaffhausen	CHE	2.0		1933_-_Ermatinger2_CAB.txt
14685	Hier scheiterten seine, zum Teil gegen Hebbel gerichteten, dramatischen Pläne, die ihn im hohen Alter noch verfolgten, sie zerliefen ihm ins Lyrisch-Epische, hier fand der schweigsame Schweizer keinen inneren Anschluß an das wortreiche Literatentum, wie es von Fanny Lewald und Bettina gezüchtet wurde; hier fand er auch kein Brot.	1.0	Schweizer	CHE	-1.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
5953	Auch die Schweiz hält des großen Karl Gedächtnis in hohen Ehren.	1.0	Schweiz	CHE	1.0		1892_-_Bächtold_CAB.txt
15434	Die Stürmer und Dränger, die allerdings in den absoluten Staaten nicht mitzureden hatten, durften sich Kühnheiten herausnehmen, die einem Schweizer daheim nicht im Traum einfielen.	1.0	Schweizer	CHE	-2.0		1914_-_Frey_CAB.txt
12884	Mehr als die Sprache war wohl die Religion schuld an der langen Trennung der beiden Schweizern .	1.0	Schweizer	CHE	-1.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
13340	Eifrige Pflege fand, speziell in Basel, auch die Biographie; man freute sich nicht nur an großen Ereignissen, die man erlebt oder deren Nachwirkung man spürte, sondern man behielt Männer in dankbarer Erinnerung, auf denen der allgemeine Fortschritt beruhte.	1.0	Basel	CHE	1.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
8367	Der bedeutendste schweizerische Epigrammatiker des siebzehnten Jahrhunderts ist Johannes Grob.	1.0	schweizerisch	CHE	1.0		1892_-_Bächtold_CAB.txt
19872	Die Vorrede, im November geschrieben, also kurz nach dem Staatsstreich vom . . Oktober, der V. . Revolutions Dichtung und Volkserziehung, erörtert das beste Mittel, die helvetische Staatsumwälzung zu enden.	1.0	helvetisch	CHE	1.0		1933_-_Ermatinger2_CAB.txt
18457	Er will den schweizerischen Stoff zu allgemein klassischer Bedeutung erheben.	1.0	schweizerisch	CHE	1.0		1933_-_Ermatinger2_CAB.txt
7917	Schultheiß daselbst, Teilnehmer der Schlacht von Dreux, worüber ein Gedicht von ihm erhalten ist, Stadtschreiber in Luzern.	1.0	Luzern	CHE	0.0		1892_-_Bächtold_CAB.txt
17127	Erst die spätere Romantik mit ihrer Erforschung der dichterischen Erzeugnisse des Volksgemütes hat den geschichtlichen Sinn der Schweizer befruchten helfen.	1.0	Schweizer	CHE	1.0		1933_-_Ermatinger2_CAB.txt
16448	Als Nachfahr alter Schweizer Überlieferung und aus der Mitte zwischen Meyer und Scheitlein begann er mit Fabeln, die, in der zweiten Auflage von Martin Disteli mit Bildern geschmückt, auf Stück anwuchsen.	1.0	Schweizer	CHE	1.0		1924_-_Nadler_CAB.txt
7153	Um Jo waren in Basel bereits zwanzig Druckereien vollauf beschäftigt, das Wort des Geistes allem Volke zugänglich zu machen.	1.0	Basel	CHE	1.0		1892_-_Bächtold_CAB.txt
18889	Die Größe des Stoffes in diesem Sinne aber gebricht der deutschen Dichtung der ersten Hälfte des achtzehnten Jahrhunderts.	1.0	deutsch	DEU	-1.0		1933_-_Ermatinger2_CAB.txt
17497	Aber so viel hatte man im Dienste der fremden Herren gelernt, das man nun die gewonnene Macht auch im eigenen Interesse ausnützte der Gewinn des Pavierzuges war die Besetzung von Locarno, Lugano, des Eschentales und anderer ennetbirgischer Gebiete.	1.0	Locarno	CHE	1.0		1933_-_Ermatinger2_CAB.txt
15537	erschienen die Gedichte, nachdem er, von A. L. Follen beraten und gefördert, schon vorher in dem in Winterthur herausgegebenen Deutschen Taschenbuch eine stattliche Reihe davon veröffentlicht hatte.	1.0	Winterthur	CHE	0.0	we need to talk	1914_-_Frey_CAB.txt
8480	Helvetia wird durch das Beispiel des Untergangs von Ninive zur Reue erweckt; Bruder Klaus vermittelt zwischen ihr und dem Himmel; sie verspricht Besserung und die eidgenössischen Faunen beschließen den Spektakel mit einem Freudenfeste.	1.0	Helvetia	CHE	0.0		1892_-_Bächtold_CAB.txt
20799	Tiefer Schauende aber zogen aus der Verheerung der Welt und nicht fehlenden inneren Misshelligkeiten man sprach eine Zeitlang von einem Graben zwischen Osten und Westen den Rückschluss auf die geistigen Gründe der Schweiz und untersuchten ihre Lebenskraft.	1.0	Schweiz	CHE	0.0		1933_-_Ermatinger2_CAB.txt
11661	Lavater in Gachnang forderte ihn kurz nach der ersten Aufführung der Helvetia auf, er möge eine Komödie dichten von der christlichen Religion, wie dieselbe erst gesund und rein gewesen, sodann ertrankt und verschlimmert, endlich durch die Reformatoren restauriert und gesund gemacht worden sei.	1.0	Helvetia	CHE	0.0		1892_-_Bächtold_CAB.txt
15910	Das steht nicht im Widerspruch mit C. F. Meyers Blickrichtung nach der deutschen Reformation. fragt man nach dem letzten Sinn Seiner künstlerischen Existenz in der deutschen Literaturgeschichte, so werden auch jene, die den Dauerwert Seines Geckes zeiflich begrenzen, erkennen, dass C. F. Meyer als literarische Persönlichkeit in der deutschen und schweizerischen Literatur nicht als Begabung, aber als Künsfler die Sendung eines Flauberts übernahm, des Künstlers mit der ethischen Verpflichtung zur Hingabe des Letzten im Worte	1.0	deutsch	DEU	0.0		1918_-_Korrodi_CAB.txt
2271	Sein Werk Von der Erfahrung in der Arzneikunde bewirkte, daß er als großbritannischer Leibarzt nach Hannover berufen wurde.	1.0	Hannover	DEU	1.0		1866_-_Weber_Bd_1_CAB.txt
21540	Da erwachte in allen vierunddreisigtausenden die Begierde der Schlacht mit solchem Ungestüm, das das Morgenbrot von den meisten verschmäht wurde.	1.0	Schweizer	CHE	-2.0		1943_-_Korrodi_CAB.txt
8256	Der erste, Olwier und Artus vereinigt zwei bekannte Sagenmotive dasjenige von den dankbaren Toten und die alte Freundschaftssage, wie sie sich namentlich bei Konrad von Würzburg in der Geschichte von Engelhart o. S. äußert, oder wie sie in der schönen Legende von den Jakobsbrüdern wieder erscheint und ihren letzten Ausläufer in dem Grimmschen Märchen, von den zwei Brüdern getrieben hat.	1.0	Würzburg	DEU	1.0		1892_-_Bächtold_CAB.txt
9202	Auf Bombastes Anstiften wagte er es einmal, den philosophischen Poeten der Helvetier Haller nachzuahmen, und brachte einen ziemlich starken Galimathias heraus.	1.0	Helvetier	CHE	1.0		1892_-_Bächtold_CAB.txt
13846	Was werden die Leute davon sagen? freimütig seine Meinung über Mängel und Gebrechen des Vaterlandes an den Tag legt; dem es nicht um den Beifall eines großen Lesepublikums zu tun ist, das stets mit frivolen Gegenständen und zeitverkürzenden Tändeleien will unterhalten sein; sondern das Gute, Gemeinnützige, Wahre und Brauchbare sucht; dem Glänzenden, Täuschenden und Affektierten aber die Larve entreißt; der also lieber dem Ruhm eines gefälligen Schriftstellers gerne entsagt, auch den Haß der gar zu Eigenliebchen Nationalrezensenten mutvoll auf sich ladet, als daß er an der Wahrheit freventlich handeln und an seiner Überzeugung zum Schurken werden wollte.	1.0	Vaterland	CHE	-1.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
20823	In der Schweiz und im Weltkrieg konnte man im Handumdrehen Millionen verdienen.	1.0	Schweiz	CHE	1.0		1933_-_Ermatinger2_CAB.txt
19817	Da beschloss in Luzern der Große Rat, durch den schlauen und bigotten Bauernführer Joseph Leu von Ebersoll und den Schultheissen Siegwart Müller geführt, den Jesuiten die Leitung des Priesterseminars und der theologischen Lehranstalt sowie die Seelsorge in dem Stadtteil links der Reus zu übertragen.	1.0	Luzern	CHE	0.0		1933_-_Ermatinger2_CAB.txt
19623	Heinrich Zschokke hat in seiner Selbstschau den Zustand der Schweiz vor dem Zusammenbruch so geschildert Die Schweiz stand da, ein verdorrtes politisches Gewächs des Mittelalters, ohne nationale Einheit, ohne gemeinsames Haupt, ohne festen Verband ihrer einzelnen kleinen Staaten, ohne Eintracht der Regierungen mit den Regierten das ganze ein planlos zusammengestelltes Gemenge kleiner Städte, Abteien, Ländchen, die gegeneinander in spießbürgerlicher Majestät eifersüchtelten....	1.0	Schweiz	CHE	-2.0		1933_-_Ermatinger2_CAB.txt
15381	Doch seine eigentlichen Lehrer und Vorbilder sind die Alten, hauptsächlich Vergil, der, wie Haller in den deutschen, einen neuen, originellen, farbigen, neue Sprachmöglichkeiten ausbeutenden Stil in die römische Dichtung eingeführt hat.	1.0	deutsch	DEU	1.0		1914_-_Frey_CAB.txt
20745	Eine adlige Russin, in die er sich als Student verliebt, hat Grollimund auf ihr Gut verschleppt.	1.0	Russin	RUS	-1.0		1933_-_Ermatinger2_CAB.txt
21520	Früh am Tag, als zu Sarnen Vogt Landenberg von der Burg herab in die Messe ging, begegneten ihm zwanzig Männer mit Kälbern, Ziegen, Lämmern, Hühnern und Hasen, zum Neujahrsgeschenk, nach uralter Sitte ihm Gebirge und in den benachbarten Ländern.	1.0	Sarnen	CHE	0.0		1943_-_Korrodi_CAB.txt
16844	Um deswillen muss die politische Nationaletat der Schweizer in allen Kulturbeziehungen international bleiben.	1.0	Schweizer	CHE	0.0		1933_-_Ermatinger2_CAB.txt
22575	Später wandte er sich nach München.	1.0	München	DEU	0.0		1951_-_Zäch_CAB.txt
1124	Dieses Werk ist nicht nur der Stolz der historischen Literatur, sondern ein Bollwerk der Schweiz.	1.0	Schweiz	CHE	2.0		1861_-_Mörikofer2_CAB.txt
9300	Die affenartigen Einwohner von Masis sind die neueren Franzosen, jedes Gliedmaß an ihnen ist ungeduldig, die Worte Sind zu langsam für sie, ihr ganzer Körper wird Ausdruck .	1.0	Franzose	FRA	-2.0		1892_-_Bächtold_CAB.txt
14381	Es erschien in dem angesehensten Almanach der Schweiz, in den Alpenrosen .	1.0	Schweiz	CHE	2.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
17960	So gestatten etwa die Verhöhnung Christi, die Verlosung seiner Kleider oder der Tod der Schächer Einschiebsel zum Teil derb komischer Art. In Luzern haben Hans Salat und Zacharias Bletz als Spielleiter den alten Text in dieser Weise erweitert.	1.0	Luzern	CHE	1.0		1933_-_Ermatinger2_CAB.txt
20246	Dem Dichter hat sich in der schweizerischen, im besonderen der bernischen Volks und Altertumskunde und Geschichtsforschung seiner Zeit ein reiches Archiv der Taten und Sitten der Vorfahren erschlossen.	1.0	schweizerisch	CHE	0.0		1933_-_Ermatinger2_CAB.txt
15889	Der Deutsche, der Sein Ich nicht erklären und nicht ausdrucken kann, es Sei denn in der Abstraltion der Musik, ist Jean Christophe.	1.0	deutsche	DEU	-1.0		1918_-_Korrodi_CAB.txt
17416	So ernst nahm man sie, das Bürgermeister und Rat von Zürich als Rechtsnachfolger der Grafen von Kyburg diese Würde in aller Form verliehen.	1.0	Zürich	CHE	1.0		1933_-_Ermatinger2_CAB.txt
7586	Es ist das einzige Beispiel eines Passions Osterspiels schweizerisch reformierten Ursprungs, Ambrosius Blaarer in Konstanz zugeeignet und für zwei Tage eingerichtet.	1.0	schweizerisch	CHE	1.0		1892_-_Bächtold_CAB.txt
14603	Eine Ode an Bottsaris, eine Julia Alpinula und die Schlacht bei Grandson veranlaßten seine Berufung an die Akademie in Lausanne.	1.0	Grandson	CHE	0.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
12987	Auch seine Entsagungslegende Barlaam und Josaphat ist eine deutsche Bearbeitung und Ausgestaltung einer bereits zum christianisierten Roman umgeformten Lebensgeschichte des Buddha in lateinischer Sprache.	1.0	deutsch	DEU	0.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
19069	Ich bekenne dir ganz natürlich, dass ich nicht fassen kann, wem ich von der Deutschen Gesellschaft diese Dinge aufbürden sollte.	1.0	deutsch	DEU	-1.0		1933_-_Ermatinger2_CAB.txt
701	Ein großes Ansehen und auch ein wesentliches Verdienst erwarb sich Gottsched im Jahre durch die Begründung der Beiträge zur kritischen Historie der deutschen Sprache, Poesie und Beredsamkeit, für welches Unternehmen er die besten Kräfte des nördlichen Deutschlands gewann und daher dasselbe für deutsche Sprache und Literaturgeschichte wertvoll machte.	1.0	deutsch	DEU	1.0		1861_-_Mörikofer2_CAB.txt
11637	Als schöne weibliche Gestalten sind die Freiheit, Eintracht, Gerechtigkeit und Kraft erschienen, haben einander geklagt, getröstet, ermahnt und ermutigt und den gegenwärtigen Zustand Helvetiens hübsch dargestellt.	1.0	Helvetien	CHE	2.0		1892_-_Bächtold_CAB.txt
6179	Von höchstem Interesse sind die eingestreuten deutschen Belegstellen, so jene oben S. b mitgeteilten alten Volksreime vom Eber und von der Begegnung der Tapferen.	1.0	deutsch	DEU	0.0		1892_-_Bächtold_CAB.txt
18558	Ein anderes Gedicht, von Ehrenhold Falk von Traubenberg, stellt Simler in die Reihe der anerkannten deutschen Dichter wie Opitz, Buchner, Balthasar Venator, Weckherlin u. a., worauf dann der berühmte Weckherlin in einem Sonett vom Dezember aus London Simler und sein Kreis.	1.0	deutsch	DEU	1.0		1933_-_Ermatinger2_CAB.txt
959	Dieses ergibt sich genügsam aus Wielands eigenen vertraulichen Mitteilungen an Dr. Zimmermann in Brugg, woraus wir deutlich sehen, wie Bodmer durch mächtigere Impulse in den Hintergrund trat.	1.0	Brugg	CHE	-1.0		1861_-_Mörikofer2_CAB.txt
16938	Baechtold gibt eine Literaturgeschichte der deutschen Schweiz auch für die Zeit, wo es weder den Namen noch den staatsrechtlichen Begriff Schweizerische Eidgenossenschaft gab.	1.0	Schweiz	CHE	0.0	Schweiz	1933_-_Ermatinger2_CAB.txt
18927	Immer wieder gleitet er in die schweizerische Sprache zurück.	1.0	schweizerisch	CHE	1.0		1933_-_Ermatinger2_CAB.txt
9017	Im Juni meldete Gottsched, daß Bodmer, wie kürzlich Haller, Ehrenmitglied der Leipziger deutschen Gesellschaft geworden sei.	1.0	deutsch	DEU	0.0		1892_-_Bächtold_CAB.txt
6396	Des Silvius Sohn, Brutus, wurde auch Herr von Britannien.	1.0	Britannien	ENG	1.0		1892_-_Bächtold_CAB.txt
1549	Es ist durchaus unverzeihlich, daß das Schweizer Blatt in Pestalozzi's sämtlichen Werken unbeachtet blieb.	1.0	Schweizer	CHE	-2.0		1861_-_Mörikofer2_CAB.txt
973	Daher rückt er endlich, nachdem er Zimmermann lange mit den Rätseln der Theorie seiner Liebe und mit seinen platonischen Entdeckungsreisen auf dem Felde derselben in Zürich bekannt gemacht, im Jahre mit dem Bekenntnis heraus	1.0	Zürich	CHE	-1.0		1861_-_Mörikofer2_CAB.txt
7035	Den Sommer und Herbst brachte er in Staatsgeschäften seines Herrn zu Zürich zu.	1.0	Zürich	CHE	0.0		1892_-_Bächtold_CAB.txt
19708	Das Machtbedürfnis der Kantone, Gemeinden und einzelnen, durch den Druck von außen in seiner natürlichen Entfaltung gehemmt, rächte sich durch Schikanen im Inneren und durch den üppigen Emportrieb nörgelnden Philistergeistes und öder Fraubaserei, die in den kleinen Verhältnissen der Schweiz immer gedeihen.	1.0	Schweiz	CHE	-1.0		1933_-_Ermatinger2_CAB.txt
16652	In Göttingen holten sie sich, Krauer, Scheitlein, Ranger und wie manch anderer noch, ihre naturwissenschaftlichen Kenntnisse.	1.0	Göttingen	DEU	0.0		1924_-_Nadler_CAB.txt
18345	Das Theater In Zürich hat der gescheite, gelehrte und mächtige Antistes J. J. Breitinger mit seiner Broschüre Bedenken von Komödien oder Spielen den Kampf gegen das bürgerliche Schauspiel eröffnet und siegreich beschlossen.	1.0	Zürich	CHE	2.0		1933_-_Ermatinger2_CAB.txt
6745	Urkundlich ist zum Jahre Z ein Bruder von Amelhausen, Konventuale in Stein nachgewiesen, vielleicht unser Schachzabeldichter.	1.0	Stein	DEU	0.0		1892_-_Bächtold_CAB.txt
2449	Johann Martin Usteri wurde im April in Zürich geboren.	1.0	Zürich	CHE	0.0		1866_-_Weber_Bd_1_CAB.txt
2280	Schweizern gibt man Lavateeres Schweizerlieder, und Salomon Hirzels Blicke in die eidgenössische Geschichte in die Hände; diese werden jene Zeiten vor ihren Augen vorbeiführen, wo eine große Seele über Alles galt, wo redliche Sitten eine allgemeine Achtung fanden, und heroische Tugenden einen allgemeinen Ruhm.	1.0	Schweizer	CHE	1.0		1866_-_Weber_Bd_1_CAB.txt
20607	Der Hab gilt der Schweiz etwa von an, jener Zeit, wo der Wirtschaftstrieb über den Geist siegte, im Bürgertum eine selbstgefällige Mittelmässigkeit sich vordrängte und an den Schützenfesten die Prahlerei eitle Ruhmesposaunen blies.	1.0	Schweiz	CHE	-2.0		1933_-_Ermatinger2_CAB.txt
15310	Das Stück wurde in Zürich gedruckt.	1.0	Zürich	CHE	0.0		1914_-_Frey_CAB.txt
6369	Ein Wetzel Werner von Heidelberg saß ganz in der Nähe Rudolphs und erscheint in Urkunden von Z O.	1.0	Heidelberg	DEU	0.0		1892_-_Bächtold_CAB.txt
20692	Der psychologische Realismus epischer Darstellung, also eigentlich ein Einlenken in die altbewährten Wege schweizerischer Erzählungskunst.	1.0	schweizerisch	CHE	1.0		1933_-_Ermatinger2_CAB.txt
1962	Denn merkwürdiger Weise greift er auch in der Zeit, da er dem positiven Christentum feindselig gegenüberstand, jede religiöse Erscheinung mit psychologischem Interesse und einer des Urteils sich enthaltenden Objektivität auf, und gibt dadurch der Geschichte seines Vaterlandes eine stets tiefer ansprechende Weihe, je mehr der christliche Glaube selbst sich in ihm befestigte .	1.0	Vaterland	CHE	1.0		1861_-_Mörikofer2_CAB.txt
18891	Man wird wohl sagen dürfen, dass der Mann, dessen Blick täglich auf den gigantischen Formen der schweizerischen Alpen ruhte, auch in der Dichtung die ebene Fläche meiden, auch hier Schwung, Pathos, Phantasie und Wunder fordern musste.	1.0	schweizerisch	CHE	2.0		1933_-_Ermatinger2_CAB.txt
1853	Nachdem Müller zwei deutsche Fürsten in der Nähe geschaut und ihnen gedient, allein je in seinem edelsten Bemühen und in seiner treusten Entschlossenheit von denselben zurückgesetzt wurde; nachdem er Beide ohne Kenntnis der Verhältnisse zaudern und je im entscheidenden Augenblicke das Verkehrte wählen und sich selbst ins Verderben stürzen gesehen war für ihn, dem die großen Völkerrevolutionen und die Gerichte Gottes über schwache Fürsten so lebendig und gegenwärtig waren, und der den Untergang des Bestehenden längst herankommen zu sehen glaubte, die Hinneigung zu dem begreiflich, von dem er meinte, daß Gott ihm das Reich gegeben.	1.0	deutsch	DEU	-1.0		1861_-_Mörikofer2_CAB.txt
